Country,State,City,Station_name,Timestamp(UTC),PM2.5,US_AQI,Main pollutant,r1,r2,r3,r4,
USA,Pennsylvania,Avalon,Avalon,2022-08-26 00:00:00,13.59,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-01-17 00:00:00,5.05,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-01-23 00:00:00,3.58,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-01-30 00:00:00,17.0,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-02-04 00:00:00,4.25,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-02-15 00:00:00,8.06,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-03-16 00:00:00,6.65,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-03-19 00:00:00,5.0,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-04-06 00:00:00,8.05,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-04-17 00:00:00,31.17,91,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-04-25 00:00:00,24.61,77,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-05-02 00:00:00,11.0,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-05-05 00:00:00,5.21,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-06-19 00:00:00,16.91,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-07-01 00:00:00,24.95,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-07-11 00:00:00,11.42,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-07-29 00:00:00,7.29,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-08-02 00:00:00,11.0,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-08-04 00:00:00,9.76,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-09-07 00:00:00,15.71,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-09-09 00:00:00,7.26,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-09-15 00:00:00,4.04,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-09-25 00:00:00,4.04,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-09-29 00:00:00,3.58,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-10-01 00:00:00,2.75,11,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-10-11 00:00:00,8.05,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-10-19 00:00:00,11.88,49,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-10-30 00:00:00,10.71,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-11-04 00:00:00,3.0,12,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-11-05 00:00:00,24.78,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-11-08 00:00:00,28.79,86,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-11-13 00:00:00,30.58,90,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-11-22 00:00:00,4.42,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-11-27 00:00:00,7.91,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-12-04 00:00:00,6.9,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-12-14 00:00:00,8.43,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-01-01 00:00:00,8.87,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-01-02 00:00:00,7.58,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-02-02 00:00:00,5.83,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-02-10 00:00:00,5.32,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-03-31 00:00:00,4.22,17,PM2.5,6.27,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-05-27 00:00:00,11.3,47,PM2.5,16.85,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-06-16 00:00:00,9.33,39,PM2.5,13.68,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-06-22 00:00:00,16.56,60,PM2.5,23.33,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-07-07 00:00:00,5.04,21,PM2.5,7.0,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-07-22 00:00:00,14.08,55,PM2.5,20.58,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-08-12 00:00:00,23.04,74,PM2.5,35.94,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-08-27 00:00:00,11.08,46,PM2.5,16.37,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-08-28 00:00:00,7.38,30,PM2.5,10.78,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-08-31 00:00:00,17.25,62,PM2.5,24.14,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-09-09 00:00:00,5.74,24,PM2.5,8.35,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-09-18 00:00:00,20.19,68,PM2.5,29.65,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-11-10 00:00:00,4.77,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-12-04 00:00:00,66.1,156,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-12-21 00:00:00,7.0,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-01-01 00:00:00,11.29,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-01-04 00:00:00,14.63,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-01-12 00:00:00,2.89,12,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-01-25 00:00:00,6.67,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-02-15 00:00:00,10.75,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-03-05 00:00:00,1.88,8,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-04-10 00:00:00,6.5,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-04-18 00:00:00,3.43,14,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-05-07 00:00:00,7.83,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-05-17 00:00:00,5.08,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-05-19 00:00:00,3.8,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-06-01 00:00:00,10.83,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-06-08 00:00:00,23.42,75,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-08-23 00:00:00,9.95,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-08-29 00:00:00,20.21,68,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-08-30 00:00:00,6.35,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-08-31 00:00:00,10.71,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-10-07 00:00:00,15.58,58,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-11-13 00:00:00,8.29,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-11-22 00:00:00,1.11,5,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,2021-11-27 00:00:00,6.08,25,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,2022-03-01 00:00:00,11.13,46,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,2022-03-29 00:00:00,6.54,27,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,2022-03-18 00:00:00,16.13,59,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,2022-06-28 00:00:00,4.86,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,2021-10-11 00:00:00,5.38,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-11-25 00:00:00,8.42,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-12-07 00:00:00,6.46,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-01-21 00:00:00,12.22,51,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-10-29 00:00:00,23.13,74,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-03-15 00:00:00,2.74,11,PM2.5,3.78,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-04-11 00:00:00,25.96,80,PM2.5,39.56,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-04-20 00:00:00,11.33,47,PM2.5,16.21,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-09-19 00:00:00,9.21,38,PM2.5,18.0,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-09-11 00:00:00,3.58,15,PM2.5,4.84,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-02-14 00:00:00,10.0,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-02-25 00:00:00,3.45,14,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-10-22 00:00:00,9.46,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-11-16 00:00:00,4.25,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-11-13 00:00:00,13.18,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-01-17 00:00:00,11.38,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-05-07 00:00:00,8.17,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-03-02 00:00:00,3.08,13,PM2.5,4.55,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-02-18 00:00:00,38.38,108,PM2.5,57.14,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-04-05 00:00:00,4.29,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-10-24 00:00:00,4.08,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-05-15 00:00:00,7.75,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-04-04 00:00:00,4.22,17,PM2.5,5.68,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-05-18 00:00:00,7.04,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-12-11 00:00:00,7.35,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-12-10 00:00:00,12.83,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-12-14 00:00:00,16.21,60,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-12-22 00:00:00,6.58,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-01-07 00:00:00,3.62,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-01-14 00:00:00,9.2,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-01-20 00:00:00,5.28,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-01-21 00:00:00,6.66,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-01-28 00:00:00,8.88,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-02 00:00:00,61.57,154,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-09 00:00:00,5.17,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-11 00:00:00,16.78,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-17 00:00:00,5.0,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-23 00:00:00,9.64,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-24 00:00:00,5.51,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-03-11 00:00:00,9.27,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-03-15 00:00:00,9.28,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-03-19 00:00:00,23.7,75,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-03-22 00:00:00,8.33,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-04-06 00:00:00,9.32,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-04-21 00:00:00,4.09,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-05-13 00:00:00,5.56,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-05-18 00:00:00,12.08,50,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-05-23 00:00:00,16.43,60,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-05-29 00:00:00,12.81,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-06-06 00:00:00,13.17,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-06-20 00:00:00,5.96,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-06-30 00:00:00,9.58,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-08-11 00:00:00,18.92,65,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-08-27 00:00:00,8.59,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-09-06 00:00:00,8.96,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-09-26 00:00:00,19.35,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-09-28 00:00:00,20.74,69,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-10-05 00:00:00,3.48,14,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-10-06 00:00:00,10.81,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-10-10 00:00:00,6.08,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-10-13 00:00:00,12.55,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-10-22 00:00:00,7.09,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-10-26 00:00:00,17.2,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-11-20 00:00:00,26.75,82,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-12-01 00:00:00,6.99,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-12-14 00:00:00,6.19,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-12-19 00:00:00,7.42,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-01-07 00:00:00,13.77,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-01-20 00:00:00,10.34,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-01-26 00:00:00,4.65,19,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-02-02 00:00:00,9.87,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-03-05 00:00:00,14.08,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-04-05 00:00:00,23.87,76,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-04-16 00:00:00,9.01,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-05-12 00:00:00,5.36,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-06-25 00:00:00,10.95,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-07-16 00:00:00,9.9,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-07-22 00:00:00,8.75,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-08-16 00:00:00,8.88,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-08-22 00:00:00,15.06,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-09-01 00:00:00,3.82,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-09-06 00:00:00,10.21,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-10-26 00:00:00,4.97,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-10-29 00:00:00,4.37,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-11-18 00:00:00,9.0,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-12-25 00:00:00,4.73,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-02-11 00:00:00,8.18,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-02-22 00:00:00,8.78,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-02-28 00:00:00,14.69,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-03-03 00:00:00,21.32,70,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-05-03 00:00:00,9.72,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-06-04 00:00:00,9.66,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-06-12 00:00:00,10.72,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-07-20 00:00:00,40.47,113,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-08-13 00:00:00,10.93,45,PM2.5,21.04,10.27,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-02-08 00:00:00,7.47,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-01-29 00:00:00,5.32,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-06-23 00:00:00,8.28,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-03-06 00:00:00,17.15,62,PM2.5,21.2,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-06-26 00:00:00,6.57,27,PM2.5,8.16,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-06-05 00:00:00,12.46,52,PM2.5,18.37,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-06-07 00:00:00,0.55,2,PM2.5,0.88,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-10-31 00:00:00,3.75,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-12-01 00:00:00,5.0,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-11-19 00:00:00,33.17,95,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-12-27 00:00:00,6.43,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-09-12 00:00:00,4.91,20,PM2.5,6.94,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-01-22 00:00:00,13.41,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2015-12-29 00:00:00,5.0,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-03-25 00:00:00,2.54,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-11-17 00:00:00,8.71,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-04-05 00:00:00,1.41,6,PM2.5,2.21,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-12-31 00:00:00,3.65,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-12-03 00:00:00,6.21,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-03-15 00:00:00,3.64,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-04-27 00:00:00,11.42,47,PM2.5,13.8,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2018-12-04 00:00:00,4.04,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2016-08-05 00:00:00,8.25,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2017-02-15 00:00:00,6.87,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-09-27 00:00:00,14.26,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2019-07-22 00:00:00,11.72,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2020-06-01 00:00:00,14.23,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-12-13 00:00:00,17.44,62,PM2.5,19.68,19.17,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-12-16 00:00:00,12.29,51,PM2.5,19.92,10.24,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-12-31 00:00:00,8.71,36,PM2.5,11.92,1.96,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2022-05-10 00:00:00,6.32,26,PM2.5,11.86,0.0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2022-07-02 00:00:00,9.83,41,PM2.5,11.42,7.34,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2022-07-06 00:00:00,7.68,32,PM2.5,9.04,7.75,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2022-07-28 00:00:00,8.8,36,PM2.5,11.92,13.68,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2021-12-15 00:00:00,5.8,24,PM2.5,7.88,0.0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2022-05-17 00:00:00,14.64,56,PM2.5,23.11,9.98,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2022-05-02 00:00:00,8.71,36,PM2.5,12.17,3.38,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-03-25 00:00:00,4.58,19,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-03-27 00:00:00,6.96,29,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-04-02 00:00:00,6.17,25,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-04-23 00:00:00,8.33,34,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-04-26 00:00:00,6.29,26,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-04-28 00:00:00,9.67,40,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-05-27 00:00:00,13.88,55,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-05-31 00:00:00,8.08,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-06-07 00:00:00,14.42,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-06-18 00:00:00,19.79,67,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-06-26 00:00:00,7.96,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-07-13 00:00:00,12.71,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-08-27 00:00:00,24.58,77,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-10-13 00:00:00,5.38,22,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-10-18 00:00:00,4.88,20,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-11-08 00:00:00,10.29,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-12-03 00:00:00,5.0,21,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-01-14 00:00:00,11.59,48,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-02-14 00:00:00,7.58,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-02-17 00:00:00,6.55,27,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-02-20 00:00:00,5.66,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-03-02 00:00:00,18.77,65,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-03-03 00:00:00,17.48,62,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-05-08 00:00:00,7.86,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-05-11 00:00:00,8.06,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-05-17 00:00:00,15.94,59,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-05-23 00:00:00,11.97,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-06-10 00:00:00,4.58,19,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-07-05 00:00:00,25.29,79,PM2.5,,,,,
